id,customer_id,complete_time,order_total_price,pearls_earned,employee_id
5999,1656,2024-12-30 17:16:17,14.5,7,14
6000,1757,2025-09-26 12:13:19,4.75,2,27
6001,1055,2025-06-17 03:03:20,8.0,4,21
6002,670,2024-12-01 05:03:25,8.25,4,6
6003,1606,2024-11-18 10:55:36,7.25,3,3
6004,45,2025-07-25 07:16:22,14.5,7,40
6005,928,2025-03-26 14:36:57,3.5,1,24
6006,608,2024-11-13 10:29:48,12.5,6,12
6007,883,2024-12-25 17:35:58,11.75,5,18
6008,1168,2025-08-06 14:06:26,7.75,3,8
6009,1393,2025-02-12 10:50:06,13.75,6,15
6010,1090,2025-05-19 16:40:02,6.5,3,31
6011,200,2025-07-24 21:21:08,12.0,6,3
6012,1130,2025-05-25 06:02:30,9.25,4,5
6013,524,2025-07-31 17:12:11,3.5,1,20
6014,1074,2025-07-26 02:57:19,3.5,1,46
6015,560,2025-07-11 01:19:17,4.25,2,20
6016,1374,2024-12-11 17:49:54,11.5,5,38
6017,731,2025-03-16 04:33:04,14.25,7,27
6018,1128,2025-06-15 08:06:34,6.0,3,44
6019,1407,2025-01-14 14:58:47,10.0,5,49
6020,1909,2025-07-02 00:08:32,4.5,2,7
6021,802,2025-05-24 11:21:32,4.5,2,50
6022,1549,2025-07-02 14:57:16,10.5,5,15
6023,1397,2025-01-07 00:20:29,11.75,5,16
6024,4,2025-01-04 19:16:33,4.25,2,10
6025,141,2025-07-21 17:45:07,9.5,4,1
6026,628,2025-02-27 02:04:59,4.75,2,2
6027,846,2025-06-08 19:46:20,4.5,2,39
6028,1164,2024-12-17 04:25:13,8.0,4,12
6029,500,2025-04-04 02:45:47,3.5,1,37
6030,1366,2025-07-18 03:00:55,4.0,2,34
6031,1223,2025-02-07 01:43:55,5.5,2,43
6032,1510,2025-03-23 08:25:17,3.5,1,6
6033,251,2024-11-28 17:03:56,8.0,4,44
6034,1844,2025-02-11 23:28:11,6.5,3,14
6035,485,2024-10-24 15:25:45,12.75,6,49
6036,1020,2025-03-23 23:35:24,3.5,1,42
6037,9,2025-07-28 13:00:01,4.5,2,40
6038,2,2025-08-06 16:50:07,13.0,6,18
6039,1406,2024-12-19 00:23:17,5.5,2,5
6040,1410,2025-05-11 13:44:37,13.25,6,18
6041,345,2025-06-07 19:45:50,4.5,2,1
6042,413,2025-02-08 20:19:01,9.25,4,43
6043,48,2025-01-12 21:39:39,6.5,3,38
6044,129,2025-07-11 14:42:29,12.5,6,8
6045,389,2025-06-28 03:22:45,4.5,2,21
6046,142,2025-09-29 03:12:44,3.5,1,32
6047,1035,2025-02-23 14:53:50,8.5,4,39
6048,1281,2025-03-20 17:16:30,6.0,3,25
6049,1742,2024-12-17 16:54:51,6.0,3,14
6050,532,2025-04-13 10:18:53,7.75,3,39
6051,181,2025-06-07 17:09:55,4.0,2,6
6052,1202,2024-11-06 05:06:44,13.25,6,40
6053,1694,2025-03-28 23:31:41,11.25,5,16
6054,1732,2025-01-12 02:18:59,11.75,5,22
6055,556,2025-08-25 03:36:48,8.75,4,7
6056,1578,2025-01-25 13:21:53,8.5,4,19
6057,1918,2025-05-23 23:47:47,7.5,3,13
6058,1271,2024-11-17 04:43:28,4.0,2,26
6059,1418,2025-08-12 03:47:46,3.5,1,36
6060,136,2025-07-23 16:28:54,7.5,3,46
6061,1908,2024-10-28 13:44:47,8.5,4,42
6062,1674,2025-09-01 23:19:35,8.5,4,8
6063,521,2025-07-31 12:10:58,13.75,6,47
6064,1809,2025-01-15 14:11:17,14.5,7,18
6065,1979,2024-11-30 12:22:35,13.25,6,33
6066,635,2025-09-14 05:34:24,9.0,4,11
6067,182,2025-09-26 23:24:59,6.0,3,15
6068,606,2025-01-24 22:24:14,10.75,5,30
6069,1986,2025-08-10 10:47:42,16.25,8,2
6070,903,2025-02-25 18:22:15,7.75,3,16
6071,245,2025-08-05 21:50:58,3.5,1,31
6072,1428,2025-08-03 20:34:41,14.5,7,50
6073,1659,2025-06-16 19:29:53,3.75,1,35
6074,743,2025-07-19 00:57:00,8.5,4,44
6075,1288,2025-04-28 15:30:16,7.75,3,50
6076,1842,2024-10-22 23:26:41,14.5,7,48
6077,1740,2025-03-15 06:57:08,4.75,2,32
6078,1684,2025-02-07 02:55:11,8.0,4,45
6079,774,2025-02-24 09:50:39,5.5,2,1
6080,1770,2025-07-19 15:05:47,4.75,2,46
6081,179,2025-06-16 09:52:43,12.5,6,13
6082,94,2024-10-10 04:18:54,4.0,2,4
6083,248,2025-07-06 23:58:23,3.75,1,11
6084,989,2024-11-13 01:07:59,4.25,2,12
6085,1804,2025-01-28 07:18:19,15.25,7,27
6086,372,2025-03-03 14:17:45,14.5,7,26
6087,1362,2025-03-24 15:38:51,8.5,4,47
6088,806,2025-08-04 23:00:32,7.25,3,29
6089,392,2025-09-05 10:09:01,4.25,2,11
6090,59,2025-07-31 03:46:18,12.25,6,21
6091,607,2025-01-23 08:53:07,11.5,5,44
6092,603,2025-08-13 14:55:52,4.25,2,48
6093,929,2025-08-03 04:27:03,12.75,6,41
6094,1997,2025-06-21 19:59:53,7.5,3,41
6095,1112,2024-11-13 17:56:25,12.0,6,24
6096,490,2025-02-15 01:08:04,8.0,4,49
6097,318,2025-02-22 07:35:33,4.5,2,30
6098,260,2025-08-03 22:37:50,10.5,5,37
6099,1411,2024-11-03 08:46:19,11.0,5,43
6100,707,2024-11-23 17:16:52,4.0,2,14
6101,517,2025-03-22 10:19:47,9.75,4,19
6102,1225,2025-06-30 08:09:17,4.75,2,11
6103,1035,2025-01-19 20:05:43,4.5,2,46
6104,662,2024-12-11 11:29:58,10.5,5,40
6105,1248,2025-05-08 05:49:51,12.25,6,15
6106,632,2025-06-02 07:10:59,3.75,1,48
6107,1442,2025-06-09 20:24:49,13.5,6,13
6108,928,2025-05-31 03:52:58,15.0,7,24
6109,253,2025-03-20 12:36:01,4.0,2,36
6110,214,2025-04-08 17:43:49,11.5,5,45
6111,980,2025-05-10 19:27:47,8.25,4,50
6112,1309,2025-01-04 22:49:39,12.75,6,47
6113,197,2025-07-12 11:03:11,8.25,4,14
6114,249,2024-12-29 15:26:04,9.75,4,20
6115,365,2025-07-22 10:18:49,10.0,5,10
6116,969,2024-11-17 14:06:21,13.0,6,14
6117,1056,2025-04-16 02:00:38,12.25,6,35
6118,1094,2025-04-09 02:18:19,9.0,4,28
6119,490,2024-11-28 01:41:21,10.75,5,17
6120,1385,2025-03-06 10:31:32,4.5,2,26
6121,755,2025-08-18 11:15:40,10.5,5,19
6122,1205,2024-11-15 00:59:46,14.5,7,24
6123,161,2025-09-07 08:53:46,11.5,5,11
6124,1560,2024-11-19 15:55:29,4.5,2,9
6125,482,2024-12-28 01:08:46,11.75,5,44
6126,1106,2025-04-07 00:08:40,12.25,6,41
6127,758,2025-07-11 04:20:20,13.75,6,18
6128,151,2025-01-21 17:11:40,10.5,5,31
6129,300,2025-05-09 15:39:24,7.0,3,28
6130,1492,2025-05-12 19:46:09,3.75,1,22
6131,1764,2025-03-02 03:13:59,11.75,5,38
6132,176,2025-07-11 02:42:58,8.25,4,2
6133,1243,2025-04-12 20:58:32,14.5,7,45
6134,1881,2024-12-24 17:35:24,4.75,2,41
6135,1171,2024-11-15 12:26:07,4.0,2,33
6136,571,2025-06-15 01:45:34,9.75,4,18
6137,504,2025-09-15 19:55:55,11.5,5,22
6138,1229,2025-07-12 17:23:31,10.0,5,17
6139,1706,2025-01-19 02:17:21,13.5,6,43
6140,1668,2025-03-26 06:02:47,8.0,4,29
6141,1179,2025-02-18 22:57:40,13.25,6,10
6142,1597,2025-03-17 15:39:45,11.0,5,12
6143,1958,2024-11-26 07:15:01,4.75,2,39
6144,999,2025-09-14 03:43:46,3.5,1,24
6145,1947,2025-06-20 13:26:13,7.75,3,50
6146,1917,2025-05-18 13:41:14,3.5,1,8
6147,177,2025-06-13 05:34:28,12.75,6,6
6148,778,2025-01-19 12:46:42,11.75,5,12
6149,1212,2024-11-11 09:19:33,6.5,3,24
6150,1955,2025-05-07 03:52:58,7.5,3,43
6151,434,2025-04-05 18:51:10,3.75,1,37
6152,1748,2025-09-29 03:32:25,4.25,2,8
6153,1257,2025-03-28 09:28:47,15.25,7,26
6154,189,2024-12-31 02:39:44,3.5,1,8
6155,1934,2025-06-01 18:01:03,7.5,3,2
6156,1284,2024-10-15 22:11:25,12.25,6,25
6157,1059,2024-11-08 03:29:49,10.25,5,49
6158,21,2025-03-28 15:47:36,4.0,2,19
6159,1103,2025-05-18 03:36:21,8.75,4,27
6160,1589,2025-07-18 19:53:45,3.75,1,26
6161,832,2025-04-08 05:22:59,13.5,6,20
6162,142,2025-04-25 11:31:02,4.25,2,4
6163,1330,2024-10-18 06:05:01,10.75,5,18
6164,1831,2024-11-06 17:59:04,8.75,4,1
6165,693,2025-07-24 20:33:01,3.5,1,38
6166,38,2024-11-23 02:05:53,9.0,4,47
6167,561,2025-04-08 10:34:30,12.25,6,15
6168,157,2025-02-08 23:37:09,14.75,7,33
6169,730,2025-06-05 06:03:11,4.75,2,8
6170,451,2025-07-04 05:07:48,11.75,5,9
6171,1787,2025-08-06 00:05:00,3.5,1,19
6172,500,2024-12-02 08:42:10,10.5,5,36
6173,1883,2024-12-14 21:43:45,11.5,5,45
6174,1457,2025-08-20 18:35:50,10.5,5,10
6175,1145,2025-09-22 05:30:34,8.75,4,1
6176,1083,2025-04-19 10:25:38,12.5,6,4
6177,1005,2025-06-21 09:22:18,8.5,4,28
6178,1978,2025-03-07 02:51:37,13.5,6,42
6179,385,2024-11-25 03:51:10,11.25,5,20
6180,520,2024-11-04 16:42:40,4.75,2,6
6181,431,2025-08-12 18:21:34,3.5,1,45
6182,1464,2025-06-21 20:15:30,6.5,3,17
6183,714,2025-09-14 22:24:42,8.25,4,36
6184,1958,2025-05-26 02:55:09,16.25,8,26
6185,1008,2025-01-22 10:13:26,3.5,1,30
6186,1265,2025-06-15 01:49:53,12.0,6,50
6187,1336,2024-11-27 15:24:25,7.25,3,5
6188,12,2025-05-12 03:17:05,13.75,6,9
6189,903,2024-11-10 09:29:25,12.75,6,19
6190,381,2025-07-25 20:41:43,14.75,7,34
6191,1975,2024-12-10 22:18:59,6.0,3,9
6192,1905,2024-12-16 12:35:59,12.75,6,35
6193,137,2024-12-25 14:02:24,6.5,3,7
6194,441,2025-04-01 17:08:40,3.5,1,1
6195,1336,2025-04-20 19:04:16,8.5,4,34
6196,775,2024-11-30 11:36:10,11.75,5,38
6197,394,2025-06-26 17:03:05,15.5,7,36
6198,900,2025-09-21 06:44:18,8.25,4,34
6199,862,2025-05-19 19:52:56,12.25,6,49
6200,883,2024-12-18 18:59:25,8.0,4,25
6201,1041,2024-12-12 12:42:15,3.75,1,16
6202,1533,2025-01-16 16:01:57,13.5,6,46
6203,1480,2024-12-17 11:53:41,12.75,6,2
6204,1869,2025-03-13 20:38:52,4.0,2,24
6205,1334,2025-01-16 06:38:09,3.75,1,23
6206,650,2024-10-27 13:28:43,12.5,6,31
6207,432,2025-01-07 09:40:48,9.75,4,26
6208,120,2025-08-31 09:32:57,14.5,7,28
6209,525,2025-07-23 11:22:12,10.25,5,15
6210,212,2025-02-04 15:42:56,12.75,6,12
6211,1766,2025-02-04 16:10:10,16.0,8,39
6212,474,2025-08-08 19:51:29,4.0,2,22
6213,1160,2025-09-05 17:03:52,4.25,2,18
6214,815,2025-06-05 21:40:50,10.5,5,24
6215,507,2025-06-04 18:42:50,4.75,2,18
6216,1726,2025-09-20 01:31:24,14.25,7,19
6217,746,2024-12-14 02:08:30,4.5,2,41
6218,366,2025-06-01 14:15:50,12.0,6,14
6219,1003,2025-08-23 15:58:07,14.0,7,13
6220,432,2025-01-25 00:33:50,6.0,3,3
6221,389,2025-07-24 05:33:24,14.25,7,18
6222,1558,2025-07-22 12:49:32,8.0,4,23
6223,664,2024-10-24 03:46:53,4.75,2,28
6224,1705,2025-02-20 12:38:31,4.5,2,5
6225,1894,2025-06-18 06:55:54,12.75,6,20
6226,1701,2025-07-14 02:09:29,4.0,2,33
6227,233,2025-01-26 22:13:49,12.0,6,2
6228,141,2024-10-31 01:27:53,3.75,1,15
6229,222,2025-09-18 12:43:02,7.0,3,23
6230,366,2025-04-20 06:44:38,8.5,4,15
6231,1406,2025-03-30 23:54:28,8.75,4,5
6232,1993,2025-01-16 23:31:25,7.0,3,38
6233,468,2024-11-16 21:03:50,4.75,2,17
6234,390,2025-07-11 09:14:43,14.0,7,15
6235,1174,2025-08-14 04:12:52,14.0,7,34
6236,388,2025-07-08 08:37:04,8.75,4,6
6237,1232,2025-05-14 04:30:54,10.5,5,35
6238,758,2025-06-29 23:54:41,10.0,5,8
6239,1494,2024-10-28 06:15:16,8.25,4,7
6240,1162,2025-05-18 15:45:04,16.75,8,28
6241,459,2025-08-20 18:02:09,8.0,4,26
6242,1914,2025-08-20 06:40:09,12.0,6,40
6243,537,2025-07-28 11:23:08,8.25,4,12
6244,1199,2025-01-21 21:11:38,8.25,4,49
6245,1230,2024-11-09 18:21:49,7.5,3,17
6246,1310,2024-12-25 10:46:46,4.5,2,47
6247,1760,2025-05-03 09:44:19,4.25,2,44
6248,473,2025-09-14 23:52:38,14.75,7,38
6249,1439,2025-02-25 12:55:43,3.75,1,31
6250,1633,2025-04-14 22:35:54,16.5,8,22
6251,1265,2025-07-02 13:51:43,5.5,2,10
6252,1095,2025-03-12 14:11:31,12.25,6,24
6253,1692,2025-01-24 12:43:40,3.5,1,49
6254,858,2025-06-03 05:29:59,8.25,4,34
6255,886,2025-06-23 20:39:48,4.0,2,1
6256,1628,2025-04-11 11:06:35,12.0,6,47
6257,1730,2024-11-18 17:56:34,10.5,5,23
6258,751,2024-12-14 22:42:14,3.5,1,28
6259,438,2024-10-24 20:08:13,13.5,6,1
6260,1444,2025-07-25 10:10:25,3.5,1,27
6261,186,2024-11-14 09:27:50,8.0,4,21
6262,1696,2025-05-31 20:02:49,4.0,2,30
6263,1222,2025-05-17 07:59:15,10.75,5,39
6264,600,2025-07-10 10:34:37,15.5,7,36
6265,262,2025-07-31 20:02:46,12.75,6,16
6266,1296,2025-07-18 06:22:43,3.5,1,34
6267,768,2025-01-13 07:51:03,3.75,1,46
6268,986,2025-02-06 00:20:30,13.0,6,9
6269,333,2025-07-26 05:19:28,13.75,6,20
6270,75,2024-10-08 17:58:15,9.5,4,22
6271,389,2025-03-13 16:58:05,9.75,4,47
6272,522,2024-12-09 12:05:47,12.75,6,13
6273,683,2025-02-13 01:56:15,8.75,4,40
6274,956,2024-11-10 11:31:29,4.0,2,14
6275,1324,2025-03-20 21:21:16,10.0,5,30
6276,1648,2025-04-18 18:12:23,4.0,2,44
6277,23,2025-09-16 09:16:58,14.0,7,49
6278,1127,2025-03-22 20:19:03,3.5,1,40
6279,952,2024-10-29 21:32:30,12.25,6,16
6280,1730,2025-06-12 23:03:44,10.25,5,1
6281,1424,2024-12-28 03:38:33,3.5,1,39
6282,14,2024-11-01 18:36:12,12.0,6,18
6283,1423,2024-10-22 21:38:27,3.75,1,39
6284,410,2025-09-13 11:30:38,11.5,5,17
6285,317,2024-12-16 23:27:44,4.0,2,6
6286,1802,2025-01-20 07:38:11,11.25,5,49
6287,984,2025-05-21 03:18:35,8.75,4,33
6288,1944,2024-10-20 20:14:46,3.75,1,16
6289,1133,2024-11-22 04:10:04,6.5,3,9
6290,1072,2025-06-06 18:05:28,8.25,4,36
6291,677,2025-03-26 07:38:40,8.5,4,18
6292,567,2025-08-09 19:10:01,6.0,3,10
6293,1105,2025-03-03 15:57:42,16.0,8,3
6294,373,2024-12-22 22:49:05,12.75,6,37
6295,1120,2024-10-26 18:18:00,14.75,7,10
6296,846,2025-09-25 19:31:42,13.25,6,46
6297,228,2024-12-15 14:17:37,6.0,3,29
6298,84,2025-06-12 18:38:08,15.0,7,41
6299,1455,2025-02-07 14:30:29,4.0,2,6
6300,1383,2025-07-16 19:00:16,15.5,7,13
6301,955,2024-11-24 09:04:30,11.75,5,43
6302,1329,2025-04-19 00:52:19,8.75,4,4
6303,1162,2025-04-08 00:56:04,4.75,2,7
6304,714,2025-08-10 09:53:58,8.5,4,23
6305,310,2025-07-07 03:36:30,7.75,3,31
6306,1665,2024-12-10 19:25:50,14.25,7,15
6307,1157,2025-07-13 03:00:35,10.25,5,18
6308,1186,2025-02-07 05:59:26,8.25,4,12
6309,1196,2025-01-08 01:41:02,11.75,5,27
6310,1007,2025-09-30 03:38:32,4.25,2,38
6311,952,2025-03-09 11:46:14,10.75,5,7
6312,1028,2025-04-15 04:47:29,4.25,2,12
6313,1664,2025-02-06 13:24:05,4.0,2,40
6314,1179,2025-07-01 06:41:26,10.5,5,16
6315,1928,2025-04-23 10:45:04,13.25,6,41
6316,1271,2025-09-14 06:52:08,9.25,4,27
6317,469,2025-03-08 11:15:23,14.75,7,48
6318,1185,2025-09-22 02:11:21,4.75,2,19
6319,1355,2025-05-11 21:39:29,6.5,3,40
6320,241,2025-05-20 02:21:08,14.25,7,36
6321,59,2024-10-30 01:06:31,4.0,2,25
6322,1613,2025-03-10 00:29:06,10.0,5,37
6323,1391,2025-05-07 17:11:15,12.25,6,38
6324,284,2025-08-02 17:59:03,7.75,3,32
6325,1677,2025-03-26 15:40:19,8.75,4,19
6326,1823,2025-07-28 13:01:51,13.25,6,14
6327,1227,2024-12-30 22:00:34,4.5,2,33
6328,1240,2025-09-18 07:54:42,12.75,6,29
6329,1061,2025-06-29 17:08:11,4.25,2,46
6330,432,2024-12-22 05:15:45,3.5,1,23
6331,1981,2024-12-09 10:27:49,4.25,2,29
6332,110,2024-11-08 22:58:48,8.0,4,1
6333,1046,2025-04-04 23:24:07,5.5,2,25
6334,1087,2024-10-15 04:12:08,7.25,3,38
6335,927,2025-04-19 01:01:32,13.0,6,37
6336,7,2025-01-13 06:23:42,8.5,4,16
6337,1649,2024-11-22 13:36:09,7.0,3,31
6338,1892,2024-12-10 07:34:25,13.0,6,45
6339,784,2025-02-16 18:19:41,4.75,2,1
6340,567,2025-01-17 19:40:39,10.25,5,20
6341,1624,2024-10-22 10:09:54,3.5,1,26
6342,1153,2025-03-11 10:36:29,6.5,3,46
6343,1966,2025-06-26 19:27:25,14.25,7,21
6344,1047,2025-01-17 23:16:02,12.25,6,26
6345,1890,2025-08-24 11:45:45,12.75,6,12
6346,1919,2024-11-19 10:32:13,9.0,4,3
6347,1267,2024-10-07 15:07:28,11.25,5,17
6348,1943,2025-04-29 07:29:42,8.0,4,27
6349,64,2024-12-07 12:42:00,8.75,4,42
6350,784,2024-10-31 22:42:54,7.5,3,4
6351,930,2025-07-16 04:34:07,13.0,6,36
6352,1888,2025-07-14 03:36:17,10.0,5,6
6353,1065,2024-10-15 15:23:51,10.0,5,21
6354,1137,2025-03-20 19:29:49,13.5,6,27
6355,764,2025-01-16 07:32:33,9.5,4,2
6356,880,2025-08-02 11:02:29,11.75,5,6
6357,1216,2025-01-23 08:26:05,8.5,4,34
6358,1952,2025-06-24 18:35:17,12.25,6,34
6359,939,2025-04-20 18:02:56,9.75,4,48
6360,343,2024-11-16 02:15:04,12.75,6,22
6361,167,2025-09-07 02:00:38,13.5,6,10
6362,1730,2025-04-05 00:13:32,14.75,7,1
6363,487,2025-02-27 22:03:04,15.0,7,34
6364,1726,2025-07-12 17:38:12,3.5,1,11
6365,168,2025-08-26 16:01:59,4.5,2,47
6366,895,2025-05-28 17:39:49,11.75,5,47
6367,1735,2025-06-06 07:59:21,13.25,6,10
6368,889,2024-10-09 22:39:21,10.0,5,21
6369,532,2025-06-02 11:40:40,12.5,6,12
6370,1767,2025-01-07 06:16:42,10.0,5,42
6371,1255,2025-03-13 19:50:15,10.25,5,39
6372,1427,2025-08-12 13:55:15,4.75,2,1
6373,95,2025-08-09 01:30:33,15.0,7,4
6374,743,2025-02-08 14:58:49,4.25,2,1
6375,689,2024-11-16 04:34:10,10.5,5,21
6376,855,2024-12-02 01:39:07,14.0,7,41
6377,1207,2025-02-18 20:59:47,10.75,5,32
6378,50,2025-06-19 07:06:32,15.75,7,39
6379,42,2025-01-23 16:15:54,10.5,5,2
6380,1772,2025-05-25 07:40:23,8.25,4,44
6381,512,2024-11-13 18:31:45,4.0,2,45
6382,247,2025-04-19 19:56:21,6.5,3,2
6383,780,2025-02-19 20:46:04,5.5,2,47
6384,786,2025-07-22 21:00:15,4.25,2,46
6385,1698,2025-04-15 16:33:21,4.5,2,44
6386,1653,2025-06-13 19:55:01,12.5,6,33
6387,804,2025-09-14 12:24:03,11.5,5,14
6388,8,2024-12-10 01:19:24,8.25,4,50
6389,1602,2025-08-30 18:42:34,8.75,4,8
6390,1221,2025-04-07 17:16:51,3.5,1,29
6391,842,2025-08-24 22:26:35,4.5,2,21
6392,1900,2025-05-22 08:05:23,8.0,4,50
6393,150,2025-07-29 17:09:51,3.5,1,29
6394,1061,2024-11-16 14:40:52,7.0,3,42
6395,1327,2025-01-03 03:58:13,12.25,6,3
6396,1339,2025-08-07 15:38:38,3.5,1,26
6397,547,2025-03-05 03:00:45,12.75,6,17
6398,1890,2025-02-10 14:07:03,6.0,3,15
6399,1221,2024-10-14 19:34:22,4.75,2,30
6400,62,2024-10-26 12:37:41,4.0,2,17
6401,1670,2024-11-28 02:18:44,10.75,5,29
6402,527,2025-07-09 05:37:27,5.5,2,36
6403,179,2024-11-18 21:59:20,7.75,3,48
6404,1074,2025-02-17 15:07:58,6.0,3,21
6405,1288,2024-12-29 09:53:20,3.5,1,30
6406,75,2025-06-01 15:09:41,7.25,3,2
6407,761,2025-05-02 01:19:07,10.25,5,41
6408,1312,2025-08-13 20:06:17,10.25,5,18
6409,1583,2024-10-22 17:56:30,4.25,2,4
6410,299,2025-05-28 18:22:43,4.0,2,45
6411,523,2025-07-20 08:02:54,7.5,3,2
6412,678,2024-12-26 13:26:54,10.0,5,6
6413,1870,2025-05-11 13:06:39,12.75,6,12
6414,631,2025-01-07 10:12:24,9.5,4,33
6415,1835,2024-12-03 05:29:21,5.5,2,27
6416,439,2025-05-10 14:30:47,4.5,2,25
6417,420,2025-04-04 04:19:29,7.75,3,39
6418,816,2024-12-19 19:37:58,8.25,4,8
6419,393,2025-04-23 07:37:58,8.0,4,27
6420,89,2024-12-07 07:32:13,4.25,2,5
6421,685,2025-07-09 18:15:37,8.5,4,35
6422,726,2025-09-07 00:40:49,14.75,7,4
6423,970,2025-04-20 06:51:54,6.0,3,30
6424,53,2025-07-16 06:05:24,7.75,3,7
6425,1887,2025-02-11 19:52:29,3.5,1,43
6426,1276,2025-02-07 13:12:46,6.0,3,6
6427,1351,2025-03-18 13:49:57,13.25,6,49
6428,351,2025-05-25 07:59:50,9.0,4,18
6429,1513,2025-02-25 00:30:10,14.0,7,46
6430,1254,2024-10-06 01:04:56,12.75,6,5
6431,460,2025-05-12 16:13:55,14.0,7,15
6432,1957,2025-09-12 00:25:07,7.5,3,50
6433,1533,2025-05-06 19:41:45,4.0,2,3
6434,948,2024-11-30 17:57:55,16.0,8,5
6435,509,2025-08-09 12:10:13,6.0,3,41
6436,1951,2025-03-11 04:48:02,4.25,2,25
6437,1967,2025-04-04 19:13:04,8.25,4,12
6438,589,2025-04-09 00:30:37,8.5,4,5
6439,810,2025-04-21 22:35:50,11.75,5,20
6440,1337,2025-09-18 13:45:48,8.0,4,26
6441,793,2025-01-20 11:43:01,6.0,3,9
6442,1674,2024-10-26 15:32:52,8.0,4,12
6443,1452,2025-05-31 18:36:25,8.25,4,21
6444,947,2024-12-02 04:16:14,4.75,2,38
6445,68,2025-01-22 15:03:11,15.5,7,43
6446,898,2025-01-25 04:41:09,14.25,7,31
6447,1701,2025-05-30 13:22:38,3.75,1,27
6448,1641,2024-12-20 13:59:43,8.0,4,47
6449,1476,2024-11-29 16:59:48,12.5,6,10
6450,52,2025-07-23 03:33:13,8.75,4,23
6451,651,2024-11-12 07:17:53,10.75,5,29
6452,1787,2025-08-30 15:17:27,10.75,5,30
6453,45,2025-04-09 08:19:15,11.5,5,41
6454,1291,2025-07-28 21:57:52,4.75,2,46
6455,1806,2025-07-14 19:21:52,14.25,7,28
6456,185,2025-01-11 05:19:21,4.75,2,8
6457,1663,2025-02-08 16:40:32,10.75,5,4
6458,774,2025-08-09 05:21:40,4.75,2,44
6459,1930,2025-07-10 12:41:44,14.5,7,30
6460,78,2025-03-11 19:11:35,6.0,3,9
6461,372,2025-05-24 22:26:08,8.0,4,30
6462,1325,2025-01-31 22:49:40,11.0,5,27
6463,1352,2025-06-28 13:59:43,8.5,4,14
6464,828,2025-07-22 17:35:27,7.5,3,18
6465,670,2025-01-30 08:41:36,12.5,6,14
6466,1419,2024-10-03 13:18:54,8.75,4,3
6467,1544,2024-12-14 11:00:08,3.5,1,41
6468,1612,2025-07-18 11:31:34,8.25,4,15
6469,575,2025-02-21 06:01:24,7.25,3,18
6470,1464,2025-05-17 06:11:58,14.0,7,1
6471,1577,2025-08-23 20:17:10,9.75,4,8
6472,907,2025-05-22 07:58:19,3.75,1,37
6473,1745,2025-04-30 14:46:33,4.75,2,28
6474,184,2025-04-08 08:36:52,13.5,6,15
6475,1601,2025-01-09 10:43:17,8.5,4,39
6476,406,2025-09-20 13:51:21,8.25,4,34
6477,945,2025-09-10 09:50:38,8.5,4,29
6478,559,2025-04-03 03:31:34,8.25,4,17
6479,812,2025-04-17 10:59:34,7.5,3,16
6480,145,2025-07-20 10:41:22,4.5,2,5
6481,985,2025-07-04 16:01:39,8.25,4,34
6482,1167,2025-05-23 13:58:02,13.0,6,14
6483,1324,2025-01-16 02:57:52,4.25,2,26
6484,1520,2025-01-20 19:03:17,3.75,1,22
6485,1500,2024-10-30 12:14:21,11.5,5,39
6486,979,2025-05-25 02:45:13,4.25,2,27
6487,1876,2024-11-10 00:29:18,8.5,4,28
6488,1241,2025-03-26 14:48:36,8.25,4,12
6489,1041,2025-02-07 21:29:35,8.75,4,23
6490,1192,2025-05-24 14:51:34,13.75,6,41
6491,807,2025-04-14 05:08:06,3.5,1,31
6492,1204,2025-02-24 21:47:53,7.75,3,50
6493,941,2025-06-13 08:43:52,4.5,2,40
6494,482,2025-06-12 06:16:06,5.5,2,3
6495,707,2025-06-21 13:56:49,14.0,7,16
6496,1760,2024-11-16 17:42:59,13.75,6,17
6497,1697,2025-03-21 14:51:24,9.0,4,27
6498,1845,2025-03-07 04:37:39,3.5,1,12
6499,258,2025-07-25 07:43:27,8.25,4,45
6500,463,2025-02-09 22:03:26,14.25,7,9
6501,1613,2024-12-25 16:49:38,7.75,3,37
6502,782,2025-04-15 22:21:30,4.0,2,37
6503,197,2025-04-19 22:03:51,13.5,6,33
6504,1279,2025-03-28 17:59:43,16.25,8,43
6505,1279,2024-10-09 21:37:11,4.5,2,3
6506,1314,2025-07-22 23:37:50,3.5,1,26
6507,1563,2025-07-02 19:47:11,14.75,7,6
6508,281,2025-09-01 18:51:44,12.25,6,5
6509,701,2025-07-26 20:42:05,9.5,4,16
6510,914,2025-09-25 21:32:50,13.75,6,16
6511,1188,2025-08-03 12:27:57,7.75,3,49
6512,749,2025-01-14 06:37:53,8.25,4,37
6513,1564,2025-05-10 10:46:30,14.0,7,11
6514,1049,2024-10-20 05:50:08,8.5,4,41
6515,1859,2025-08-12 13:48:58,9.75,4,41
6516,1439,2025-01-11 07:49:48,8.25,4,5
6517,1811,2025-04-04 00:37:13,3.5,1,49
6518,1999,2025-01-26 02:18:47,13.5,6,22
6519,1998,2025-07-11 14:43:22,7.75,3,2
6520,1227,2025-01-05 17:01:01,7.5,3,15
6521,1248,2025-01-03 22:13:00,6.0,3,18
6522,580,2025-08-15 06:29:36,10.5,5,8
6523,173,2025-02-14 17:02:07,9.0,4,33
6524,1871,2025-07-21 13:32:13,11.0,5,17
